id,id_cliente,valor_total
200d09c0-bd60,C3515,199.69
af891e3d-e190,C5232,221.54
3a261a40-914d,C1225,185.44
11bc56a8-cc1f,C5057,321.75
d6120f94-3881,C8079,66.79
43e1b400-445d,C4964,237.92
24213afe-dc99,C2666,186.82
08dd322b-c080,C7106,210.73
8806523a-3197,C3491,776.33
b3ec508a-9fa5,C6036,265.21
176231ca-a85f,C2918,395.67
a889f648-21c7,C975,565.0
fb237c5d-748c,C7384,276.0
cbefdcc5-7056,C5493,117.07
cddb994d-5729,C7037,154.5
1c950db3-5aec,C6262,334.33
0c2dc390-5e7e,C9081,53.38
3651b3d0-1970,C641,144.6
cbb4187f-dbb1,C7196,90.21
28cb1b05-1317,C4141,426.14
90d97e9b-a7d3,C2002,749.5
48961fc5-6f07,C1250,87.22
ae5140ab-d6dd,C9938,417.0
ed134887-0cee,C9829,51.78
334c60ed-2af5,C9485,91.1
925196cf-ac4d,C2326,788.0
466b1e3d-cffc,C6457,159.0
d84f29e6-e697,C10735,135.71
8b95f89a-976d,C4050,121.53
fa594707-afc6,C3007,196.62
af3aae9e-33eb,C6222,94.0
1d1fbbb8-91a2,C10691,237.6
a4720470-0316,C7186,75.59
3944a9ac-5ac5,C7485,130.89
dfb78198-c279,C1592,315.08
acbd2f16-4957,C10972,143.43
d12df007-7241,C10536,85.62
4e89241b-16d1,C9699,254.82
6e4220de-4b01,C11075,213.6
d8f138c5-1997,C968,156.55
9fde46bc-f920,C1225,185.44
2d40b4f2-b3a9,C2587,77.56
b104175f-520e,C194,100.0
68f3febf-dea0,C8387,449.25
cb29a154-b9b8,C6445,464.0
64dc6989-47a0,C1992,210.33
28a20ee9-70ef,C7828,202.81
a8e67a19-240f,C6055,271.27
215c2b15-faa0,C9938,417.0
863b84d5-4b7f,C2415,144.83
78d71c55-fc4f,C3830,164.87
f741b85c-b929,C6320,590.6
3a836656-3063,C4297,74.38
c769fb91-e6e8,C569,341.91
69115942-abb3,C8029,235.0
b28512a7-4d9c,C8932,1357.5
7c0b2b6b-7994,C322,161.18
843b359d-1e47,C2875,186.13
6a5ccd0c-890e,C9829,51.78
4c979c36-21e7,C8486,115.64
ef606201-e7bf,C9797,161.4
5b237ab4-3754,C1016,95.93
0a84f211-385f,C2831,181.5
2b9aaab8-d785,C9576,134.6
723be062-c50c,C6343,221.67
c86e8ac4-45eb,C9264,207.06
c586b808-8a52,C9206,179.11
385d132b-c582,C2870,681.67
702d9815-99e4,C7214,647.75
4cf153a4-ba58,C6471,167.67
7f125003-79fe,C10196,129.39
aa9067da-73d7,C2445,197.5
ce0f7ef3-7586,C9955,151.09
1d210670-8838,C1045,542.75
ce4afeaf-dacb,C3107,228.54
7ad0c812-9039,C8397,88.67
9843b9a4-8a6d,C624,393.5
c5a5c18a-55ee,C2295,200.85
ae53bc79-b551,C7617,252.14
f58a234a-44de,C4676,191.94
4c2ddf10-845e,C6646,57.33
58f2b8ee-9788,C5536,914.25
63d6c53c-7600,C10686,1426.0
dfb1ffd8-f8ef,C916,86.75
891f7964-f20e,C10757,107.64
32b289ba-06d2,C9699,254.82
2a3fbb10-3f91,C4992,90.88
7c549a9c-ce7e,C9291,101.86
fc40c6c9-35cb,C4093,221.8
c8d39267-4cb5,C7005,143.82
457d3ae4-5939,C697,283.73
82474d66-c8fa,C6177,199.0
2a3b2e10-7bb7,C1915,299.0
072d3f8d-d9b1,C10022,113.45
375d01c5-96ed,C4084,211.5
7ee26fd5-8576,C10281,149.78
b16cee8b-48e6,C7875,187.56
5d68d655-bfb2,C1386,61.5
fafea1cb-3a65,C1150,435.0
8b6d446d-fe88,C3066,171.93
13cd4c0d-bddc,C2986,55.74
d5924d32-ec59,C4789,420.88
718ff415-2d93,C5899,16.79
c6ead1da-a19d,C6575,1174.5
0ec8890f-d1fd,C830,237.15
8c5a1ffb-057c,C7930,159.86
86b69432-caf5,C1453,479.2
c8e31ca4-9193,C3081,569.33
9502f7a5-0770,C10634,165.0
0728355c-285b,C1463,125.4
ec5ab70d-9688,C5300,135.25
cce84ade-ef16,C8775,133.17
012c4479-af0e,C10573,260.6
0ac12233-f190,C2579,269.36
62258f75-304f,C9972,127.8
6e1f2dcb-4714,C24,54.92
35df2cd9-8e7f,C9974,116.0
2ac1b77f-b1d4,C10833,169.5
a5babcd2-5398,C255,61.8
8f2c77e4-b500,C2564,170.2
01eb0022-722e,C7875,187.56
1a2bcc66-5751,C2008,153.9
beae6ed7-2149,C4093,221.8
2f60424d-dcdd,C4998,198.12
44e5ea5a-61d3,C10770,209.85
c743db17-ba39,C3129,78.38
47810013-dc6e,C5922,186.78
4043dcfd-f983,C675,542.0
af568939-49a2,C10299,670.0
cbee5283-4844,C6071,564.0
61f83ded-5b31,C380,1343.5
f467ca9f-878d,C10796,105.75
a774877b-61db,C7118,279.55
1d72966e-c749,C4725,140.6
3ce5887b-b1d8,C9687,179.29
55de5f20-2795,C810,134.39
415eadae-1ba0,C1581,173.11
f61afbfc-a801,C2557,153.88
8a0240ac-ad28,C9986,62.31
67e857f9-eb81,C9817,466.5
9cddd24c-f09e,C6722,163.0
fff77fcc-5b63,C2829,129.38
424c0556-3c5e,C1357,445.43
0500974f-782c,C940,148.69
6397c4c5-4c39,C1515,118.67
d31eccd0-541b,C10955,198.17
e9f9b06c-4400,C1826,207.88
4226ea26-3114,C8146,87.32
e533c73c-5ad0,C9750,446.67
f207c550-ebf7,C2891,315.33
2c7b44e7-d992,C9974,116.0
568e4f3a-ddb1,C641,144.6
3994bba9-38f1,C7791,192.88
497f0387-c313,C6281,2320.0
0d24d4dd-f038,C8605,139.57
620431bb-13ad,C6690,795.0
2dc418de-caca,C5429,271.29
cfec8d6b-936c,C4686,264.62
5fc53c8e-ff2d,C1992,210.33
d5152d84-1bf5,C9986,62.31
fa7966a0-aee6,C10846,107.29
e51e3ee2-25b0,C4838,189.6
c2a1be1a-3ce3,C4843,195.62
a8fb8001-8d4e,C11007,152.0
18a543d3-f17b,C1857,115.53
e4a7b368-ed3b,C6878,1142.0
4bb77c99-d519,C10307,262.38
e2dccd01-4ad4,C2557,153.88
36e77bef-f794,C6678,88.67
ebf1f48a-567e,C6694,313.4
7e671434-8c7d,C7349,40.5
c7a60bb6-6b53,C4973,38.95
535eaca5-373a,C9529,279.09
5c1a7eb8-5b55,C6534,133.0
eb631c3b-3773,C2607,168.6
7ee3c5ee-e8be,C6690,795.0
eb38fdf6-8682,C4329,49.44
49d16d7a-5988,C9817,466.5
f67e9423-84a5,C3690,333.9
e900f56c-9fc6,C9916,180.44
3c257be4-f5d4,C833,106.8
9832b062-efa7,C4682,240.11
35b04fa8-805e,C5735,290.46
89a1ce8e-71ee,C10652,129.9
7700988b-d940,C1446,225.06
67e8228f-02ee,C966,463.75
88133359-41bf,C9523,240.86
4417fe91-d553,C10862,317.75
7f48ba0b-0676,C8334,462.67
64238a28-e441,C4138,199.5
39a1bd12-424e,C1619,235.31
71259ea9-b264,C5430,756.0
900977f5-cd30,C3478,504.8
683bc865-2e0c,C4679,204.94
6ef534d0-078b,C3783,157.29
8d873355-760b,C5961,98.78
ec0f9407-1144,C3129,78.38
211df306-a9aa,C2098,199.86
836a48cb-eec3,C916,86.75
4d907e00-8bed,C11114,117.0
52e22736-6999,C10281,149.78
7edbc6a6-3061,C2461,193.64
afd621fe-6584,C6534,133.0
7c3a28f4-db16,C6605,210.64
a86a0bd2-39e5,C2337,138.0
b57133a5-2e56,C10839,100.73
23ef7278-c6b8,C5907,154.78
3fd0d1b5-2a3a,C5455,190.43
14ad4f0c-5d75,C1,139.88
d31ba186-b190,C7386,430.33
24a94a7e-6463,C10469,230.0
965c1a71-dafe,C9485,91.1
94b47b4e-2f5e,C2963,242.0
f0050119-0f23,C3570,197.78
7aa5f40d-7b63,C9080,321.4
5c693ca8-1cde,C3104,1143.33
d6bcd380-ca67,C5025,183.73
a40dbc0d-6241,C4599,690.0
f2d18777-a657,C286,167.45
beff7b12-b3ff,C6036,265.21
ced62267-9d11,C10767,202.69
1cda8ac1-86e8,C10680,86.5
e20093af-097b,C3066,171.93
083de706-260d,C10678,269.82
004c9729-7f23,C6471,167.67
3548fdf8-5100,C10556,143.19
76b9a73e-a92b,C8534,468.17
35364b17-15eb,C9381,251.36
ec90fa0c-3c36,C3312,61.91
c7bd9667-47c7,C5871,254.0
b94a0b76-286f,C10584,2736.0
a059f4d7-1f13,C6182,52.86
7b7004d2-878b,C11071,1105.33
4c1b1dca-7afc,C4769,142.0
7db1b293-b96c,C2886,281.36
b7df9b7f-06e2,C7987,152.17
26d8dee0-4927,C9214,254.0
b55d4bf7-e5e5,C538,91.48
d435917c-4185,C2115,122.82
2b95904d-f320,C1911,401.29
f825dca8-dd25,C1604,197.3
71552662-4548,C697,283.73
cd411f93-af22,C9972,127.8
6519477a-f818,C1381,123.38
d8f06a27-97fe,C9697,131.82
a86c497c-e554,C2157,99.55
895915fa-eda3,C4093,221.8
d3aef102-d068,C3129,78.38
b01a1c16-2b32,C3859,380.5
909aadaa-63d1,C2937,406.86
a90fd908-5d32,C1277,163.45
40d32d02-bde9,C9529,279.09
6458294c-e5c2,C10536,85.62
1d0903b5-162a,C6295,753.0
67adadb5-0f85,C2392,280.0
825c015c-545d,C9467,65.77
fad11765-3b51,C7828,202.81
36b730ef-a1ee,C9392,59.11
c94c341b-a104,C8931,216.19
647be7c5-eb5b,C2147,456.14
312a922e-c3fc,C10525,553.5
dc3ee083-2f3f,C6988,333.11
be1ce81c-6b19,C9589,213.62
df1cae5a-6574,C4399,159.0
0ffeac25-c1cf,C4686,264.62
e3d93c4f-40e1,C6205,104.31
158c292e-3c20,C7801,207.36
e80a3dd8-dc9e,C1630,429.33
c1cafc92-f4f0,C6263,367.75
97f0d3a5-c61c,C2534,104.73
eba44ef9-7e30,C4297,74.38
7a73dac1-7ee6,C7791,192.88
f898ff4d-f37b,C8799,198.75
ce5fefc2-204a,C2407,959.67
0e1e4cd8-0f5f,C4692,28.36
a8c3494b-d4eb,C4107,277.86
84322ca7-f03f,C9010,384.89
13152ecc-f960,C1173,359.33
5edf29d9-cdfa,C10196,129.39
289b460d-b95f,C9478,692.5
28caeb46-c233,C5830,3619.0
1b990b05-f36e,C1142,211.0
d741d7fd-c219,C1655,159.0
c7f4bfe7-fd2c,C10022,113.45
4138ed14-6083,C3710,1653.0
52fea34b-b1c2,C4843,195.62
255ccff3-4230,C7861,200.56
e976311f-e9eb,C4877,107.13
3e929cbb-0aad,C3859,380.5
6c485897-653e,C3635,121.72
46f9816c-0103,C2678,1433.0
cae13c84-bd16,C3955,11.88
deed735a-97fb,C8594,161.92
4274ef53-5e1e,C1772,329.8
1055543e-e236,C8724,238.0
982b8c1c-d836,C3136,825.33
97040828-4444,C8952,390.29
99f88b23-8ad3,C6287,206.71
c1f47bed-3a01,C10432,62.0
a0c798f8-da7e,C7005,143.82
13ce7ad2-51a5,C5046,271.92
099c6b3a-7734,C1340,258.07
6bead69e-3699,C6271,124.65
1233756a-a8fc,C10350,283.5
6b06bfe0-79ee,C10617,28.56
366ae151-7705,C8514,102.33
61ae7c00-c740,C10141,181.56
b223bd81-f0c2,C178,2604.0
d9738226-05f0,C6215,108.83
97fd1995-e801,C3919,301.2
ac84a2e5-21cb,C2611,312.73
eb059654-f7f1,C2564,170.2
7f92871f-1e36,C4973,38.95
166b9125-b4ca,C6320,590.6
7f79daba-244d,C6887,219.8
c79e0ac5-0d12,C6652,161.1
f1290f35-3c88,C295,564.0
3825bcdd-0c0c,C7232,80.32
d69cf63b-1557,C3266,118.07
d6ad0393-dcb1,C7059,185.44
e96ee86e-96a1,C10128,321.29
55130944-8853,C10133,169.87
9853cd7f-520d,C6384,134.5
ca56777f-692e,C5493,117.07
adaa2649-f215,C8737,144.69
464b9fb7-621e,C6201,146.36
7f6fa244-8f24,C1542,195.25
472921cd-4a9f,C10640,462.25
d964c0b6-dcf6,C4477,359.88
b39f3dfe-eba1,C5113,604.0
0b9d18e9-d0dc,C10394,340.91
ee846737-74ec,C4198,112.36
7839e574-9d1b,C8029,235.0
0e8617aa-e885,C10757,107.64
ddbaeab8-7fb5,C9167,1398.5
c5d3b92c-4b97,C4070,359.27
b5233a31-e973,C10562,309.33
385d599a-2d95,C1740,129.5
eb214a9f-c988,C7683,210.64
4e47b04e-114e,C22,214.33
7c182fc1-6ce5,C8746,196.44
f545f1f2-59f5,C4338,116.21
a8c0eb16-c214,C3799,280.1
ba4884d7-b2da,C5796,322.6
519752f3-40f6,C5049,252.8
f0ddcd2f-8b5d,C8461,91.43
5a4950a7-c923,C6870,358.25
fa939b15-35a6,C8146,87.32
74f1ea5f-e2d8,C10151,2591.0
aa557e33-a128,C8318,268.71
e5fe38c1-8421,C760,315.38
81677224-1f3e,C10521,228.3
2ccb8944-28b4,C486,269.92
225900d9-4ab2,C10617,28.56
49d255d3-c576,C2256,75.4
5bafd0d5-b28d,C8375,166.5
0a40d748-60cc,C7787,654.0
35f825f5-4d7c,C1048,247.5
39c2ee72-8791,C7451,316.54
68b31348-0b65,C4832,63.06
637706a0-da28,C6376,266.33
0dfa04dd-7136,C7300,160.0
9c05ec83-7e6c,C8346,335.75
ecb76d2e-b12b,C1717,110.4
2bfbbf02-814f,C3332,310.0
2931b940-e85e,C4619,278.71
f35f2bdd-fe20,C213,56.59
009d7444-0bf1,C6205,104.31
4d389635-1c74,C4058,232.09
277f071d-1be5,C5186,105.91
27fbb38a-f6da,C2853,98.0
662c41d3-8366,C7629,48.47
0e3c3b47-7d28,C3436,45.0
058aafb3-ca30,C7646,206.54
d18c520b-5779,C1857,115.53
b228649a-114a,C8091,266.4
3316a23a-62ca,C10833,169.5
f51ce185-7748,C4001,127.0
ba18c7c5-8c59,C8643,728.25
e6ff2f2e-ab7e,C8143,225.71
ea45d8b1-6fb2,C1818,88.43
65d0c9a6-f690,C3334,171.43
2b24370a-6b09,C10102,144.83
4e8137bb-61d0,C1740,129.5
1c07332d-4fde,C8562,564.0
15f4d91d-b421,C4333,95.64
8b6a9a19-b559,C1604,197.3
5d9d9f2a-07b4,C2125,262.6
c45e5eaf-d99c,C9606,416.43
d32919b0-b26f,C4943,979.0
7641ddd8-9915,C231,54.59
e8cab821-edb0,C2836,225.25
689a16a2-86f4,C8443,49.1
330c7336-e38b,C2286,235.11
2411271d-6d00,C8439,155.35
9fef6da5-115f,C1172,3853.0
08bc6123-df58,C4385,300.2
d7381495-084e,C1381,123.38
89dd9fc2-16a6,C6544,176.81
4cf85f61-1acb,C7899,1616.5
69b24b19-ef64,C2891,315.33
718ab626-5ad6,C3696,98.15
454e3d04-10a5,C2939,194.65
cc152e6e-fb12,C1501,837.5
6c7d827a-1098,C6694,313.4
e0af2e57-8f46,C1127,210.35
7fd2123b-2098,C1458,48.72
2f6becbb-d9a0,C7348,213.36
ba7c1f66-fb96,C5948,149.31
ebf861a0-1a61,C10855,173.58
ff27ee11-f37a,C807,142.92
af8cac73-9642,C5758,226.25
93be9530-f822,C10560,90.18
e3d3d15b-4e39,C8523,73.18
40b4d3a8-754f,C7943,101.8
75606ba0-dbd8,C832,210.92
69d05a99-1964,C1448,77.67
fd596bd0-2dd8,C7828,202.81
9d0234e6-3b17,C5824,65.45
4d08c4f2-1261,C4832,63.06
3f4a8a4b-f325,C4333,95.64
7a0e8a04-7081,C5223,127.47
84e7aed7-5bf5,C7500,219.8
21b215f7-6075,C9743,320.8
680af5fb-6c65,C1715,107.7
b3d637f0-e16d,C7053,653.4
080be62c-f09b,C8955,129.62
c060ac58-2f31,C1100,122.79
17c14773-0771,C10660,120.87
8946634e-9742,C6376,266.33
3b516a9f-0d4e,C1992,210.33
3fbcb584-564d,C2174,101.63
7bd6bf01-a8d1,C10617,28.56
a1524d4b-08c6,C4769,142.0
9152b890-b5f9,C6866,106.86
f20b59f6-1f48,C199,1882.0
4c0fdbe3-313f,C6383,85.62
83e78e50-2ca2,C5948,149.31
2c65a4dd-8398,C7224,108.83
41936520-6e41,C1515,118.67
23a8be8e-47fe,C961,283.0
fc7583f6-5fd9,C2258,171.25
71de76cb-f762,C7386,430.33
463a5703-97b7,C2694,126.93
1214f820-370c,C5283,136.08
be2ef8ce-c1f3,C7348,213.36
21b5617c-94bb,C8737,144.69
fdb583af-d1fe,C241,317.55
1bb9db95-c0b5,C2724,100.33
e96019a5-7e27,C6616,275.33
dce2593c-2fbc,C1987,109.62
f6e0b077-b717,C8093,184.56
ff57631a-cc17,C5329,187.12
ed7a04d5-11df,C4394,211.06
71ba8b54-6baa,C5538,498.86
05f88c93-e6f0,C5136,226.83
5b17e26f-aeb6,C10140,324.56
2115989b-d52d,C5684,185.9
1848048c-7c3e,C9240,140.06
1962579d-091b,C2798,425.6
8697ec91-fc7a,C1010,130.33
7879aa09-8c42,C7881,309.33
e8adfcbe-c3cb,C5278,285.5
aa31e4a6-83c4,C5794,138.0
53709ea5-b9c5,C4478,1328.5
cffe3905-5b4d,C10617,28.56
d41d7aed-98d4,C1631,301.89
dfe21d46-5f32,C3194,186.06
697df1b2-a905,C5046,271.92
225cb001-4a90,C4507,3009.0
0cea3c7d-abb7,C2895,231.33
3bfec767-6c19,C10914,91.45
f2e0e892-4206,C10500,82.69
cb4f7b77-80fd,C4259,101.38
f39ed3e5-bb5e,C7881,309.33
de62935c-d423,C453,81.78
209944e4-ac91,C6383,85.62
66b45abf-de80,C2948,217.42
4fc8a370-8322,C11110,48.33
4d1df842-c166,C5824,65.45
a6d32ccc-3c9c,C716,176.81
dec4d4fd-7544,C6183,271.44
e36e82af-d756,C5636,430.0
49323666-979f,C3011,221.54
333afb4a-a3d3,C6722,163.0
ab0f81f4-290f,C1127,210.35
b9842458-850b,C5077,3220.0
ede4bd74-4e3b,C9264,207.06
092e59bf-da17,C4725,140.6
15e5fdfe-98fd,C4356,427.43
a4683023-de81,C158,298.3
a093eedf-64ee,C5010,80.15
44d7564b-569a,C9916,180.44
8df0fc09-a035,C7828,202.81
c72d2990-512c,C7419,75.13
121d9901-330c,C8523,73.18
922c091d-d218,C6507,428.0
fc6735e1-963a,C9206,179.11
a92f45d7-ad99,C10486,803.5
feda4478-7183,C3009,373.25
2bfddeb3-0e7d,C5229,173.46
b238dd20-b34d,C10702,242.56
e3865ba0-51bc,C7119,259.91
a46c4238-7add,C5283,136.08
7c21256a-0f84,C6544,176.81
a8acb11e-84ac,C9426,220.82
d54ceea4-8861,C5287,85.65
c438795b-bf2c,C4329,49.44
be157da9-9baf,C6974,289.67
9a0394e2-4d95,C8595,80.32
2fd2633f-f645,C4865,277.88
ece3b1b9-f4cc,C2826,94.0
feb384f4-4649,C9197,127.31
6dea7c52-99fc,C2570,392.5
666bf7ff-0602,C5371,47.05
b51e4348-8e8b,C3011,221.54
194481d1-10ad,C6421,1840.5
f0c0b8a1-8c9b,C1386,61.5
a9e939ab-dcfe,C9986,62.31
127848f5-5ae3,C3197,293.0
7a552ac6-5a58,C9907,923.0
09e5fdb9-a4f4,C8070,188.25
fb9c99a7-4031,C2008,153.9
7147bd2b-d018,C2811,88.61
b3b9603d-b5ed,C6613,1854.0
535a4c9e-f7a7,C11112,327.33
55d48eb9-543f,C8584,508.43
78d7ac6c-7c6b,C1137,282.08
d1db5f6e-d4f6,C5136,226.83
f24d91f1-7bfe,C10766,124.09
0116d753-da5b,C4268,110.7
b7b4e94c-c6f6,C158,298.3
0c22345c-0c8f,C5287,85.65
a2d2af1d-3c2c,C4286,120.05
e3bd56e8-e338,C7165,298.44
1f2fed29-adeb,C4609,109.27
673a06ca-b112,C4136,34.67
726d614d-bf51,C10341,164.46
914c88e3-9513,C9291,101.86
46f4117e-d308,C6466,103.65
2834846f-ae4a,C5324,202.33
90ef0e93-44a3,C4607,424.71
89e3d34d-d957,C8625,66.82
488097d9-0130,C498,96.15
0b8185b6-5c77,C6215,108.83
18f93ced-916f,C7540,130.94
1baad738-e76a,C450,160.27
e8ffa0fc-bcbc,C7128,298.5
a9ae095e-b9dd,C7620,168.5
c9d9e953-fdab,C4168,772.0
6da49704-b7ec,C940,148.69
141a9b91-6065,C4001,127.0
3ec9fe4a-2ed4,C9743,320.8
6750d827-0791,C8341,79.12
647fc454-5862,C5883,812.25
4bc6b946-06f5,C4472,82.56
f8f25249-68cb,C10909,320.58
c7f697a0-b16f,C2613,161.29
1d44310f-8a6d,C9596,247.27
53c2201a-2fb0,C1920,280.0
76a1d4d5-f8ac,C48,154.87
cd95ab68-1243,C9750,446.67
093e2f28-e38a,C6875,340.75
0807850a-e53f,C7186,75.59
c5ddb902-3e46,C10862,317.75
cc055b61-f7b4,C2130,134.5
25949109-6aa1,C10757,107.64
624f213e-d753,C10140,324.56
98889a21-be86,C4609,109.27
ae4b5e76-eca8,C255,61.8
d0d02b4f-c628,C10741,197.3
9f7a4fbf-9bb6,C833,106.8
3cd1a1e5-40e1,C5268,122.6
7d1872dc-a686,C4557,306.33
d6cdd158-7355,C10142,461.5
2f04f419-84aa,C7679,78.88
f21700d5-7206,C5922,186.78
0cc0a38b-7a16,C3194,186.06
b1a92e93-d4b1,C2829,129.38
520d2dc5-71bd,C1127,210.35
6f84eab0-68ae,C4339,233.83
e0e87c82-94d7,C9206,179.11
7fd65709-1341,C4754,174.88
5647b815-8278,C9370,685.75
683d8098-65bb,C7881,309.33
bee8127d-87b7,C3595,229.79
1e98ac1b-e5d1,C3524,552.0
2e708c66-e4fe,C3107,228.54
48ca727b-2356,C5223,127.47
0b94387d-c671,C9530,93.27
67b8ca7f-9ef3,C4608,242.14
73011b6a-26cf,C3153,242.43
0806f7d9-3374,C4286,120.05
05126e71-3125,C2495,205.59
3290ad8d-763a,C8962,123.07
6dc9e608-f19e,C5080,326.44
b0f9d9b7-4d51,C535,242.14
db7080d4-9d09,C8876,350.25
4b3a3ad5-127f,C2544,217.91
53fe16f7-ff56,C2295,200.85
58dcdd6f-6c63,C1553,430.5
a7cb9cf5-138f,C6355,108.71
8552ac3f-ccfe,C1523,136.67
580f529e-97ae,C361,138.23
85940fd5-3f87,C4541,180.22
c5f6c0ee-0d00,C635,1191.0
308af14b-7941,C10395,93.0
a0d3097d-4f4c,C10150,360.1
8d6ac57e-7242,C810,134.39
ef7d6e4b-e0f9,C10364,161.67
534aecdb-06ef,C9289,72.95
e79f6d83-86c3,C1859,783.75
6f95b486-bac4,C1640,158.29
8d86f25a-0470,C213,56.59
762814be-f788,C2669,206.33
da2b8063-38f5,C9972,127.8
0812d436-3583,C9423,105.0
931a47f1-bf99,C4832,63.06
ba3a5b32-a3ea,C9386,122.82
1a06a9b6-6d47,C3722,123.6
0ae4fbb6-2e5c,C10839,100.73
7af82099-b324,C4754,174.88
0e2f6ebe-2f98,C10530,470.67
fabf4b24-c242,C313,306.0
4fd7d358-e242,C10556,143.19
0f3981e2-8119,C6424,106.31
e4c596a2-9f36,C2471,142.28
0724a780-bfa9,C3182,130.13
f1c7f871-781b,C9589,213.62
e4dcdb6f-40d9,C246,162.94
a40f523f-8b27,C10981,269.92
ec107b11-3d61,C3526,123.15
cf8e1484-6b71,C1834,77.95
e6e5d073-210b,C6349,514.8
73a6b688-8180,C5080,326.44
eea8c24c-3599,C10862,317.75
173a69f3-563b,C5223,127.47
57ce8c4d-26fc,C7349,40.5
4ef1cac5-64bd,C3312,61.91
d9f3b673-f76e,C5735,290.46
8fa0b9f3-453f,C5441,322.0
6ad0c8fe-81a2,C3129,78.38
565bb312-337a,C1839,120.33
8c204eee-d665,C1384,71.9
db863bc1-7036,C9240,140.06
84329922-8058,C6974,289.67
3671bedd-3bf3,C5547,584.5
5310e7e5-0393,C193,46.15
ae002261-1164,C7530,130.89
e9754eca-10ba,C9916,180.44
9d35f71d-949b,C6521,232.0
4ee6a7e3-5928,C697,283.73
bf35a0d0-ae3d,C2730,478.0
27953672-24bc,C2683,2183.0
342025c4-e18f,C6892,183.5
1c4d1409-a1d7,C1672,227.92
db19879a-8a4f,C837,228.3
973ac2fc-b69a,C3578,227.56
6a724e4a-cdc5,C4988,95.73
3166d08a-92cf,C9723,313.44
e21f873c-3969,C2669,206.33
deca00dd-ae1a,C1619,235.31
17d97455-3bec,C2276,2414.0
43ea6ef2-522e,C4252,132.0
81aec29a-d12b,C4184,120.72
67d69529-aadb,C4992,90.88
174859f5-1f0d,C7937,68.6
81803ae0-0d23,C3427,226.55
a3e90016-5a05,C868,98.21
b3f27caf-9b21,C5610,92.93
0dd94509-04ce,C7801,207.36
1e7f80fc-442b,C7962,495.62
90450428-3d05,C5092,195.27
deaedfc1-09bc,C4828,195.71
287326c1-e7d2,C1606,401.75
ec6e6d9e-ae8f,C1212,314.43
5ba93f39-fd55,C2534,104.73
02df6c74-99a1,C7842,751.0
84b520a9-27d8,C626,171.12
e4a4b9e4-dbef,C4769,142.0
202b65fa-44f0,C7279,321.56
ebe45c47-54c4,C6182,52.86
4f8d8dc0-882d,C182,183.8
4b2f0953-cf9a,C9362,180.31
4cd7c4fa-181f,C7005,143.82
93b380c6-672f,C9725,74.88
30f8bf36-cb46,C10766,124.09
06532ada-4c7d,C4548,174.8
b96d7a35-0368,C194,100.0
72ec2983-95eb,C1135,54.92
e4bc93a9-6779,C538,91.48
d72240a7-d78c,C6383,85.62
d5230373-c73e,C10057,501.83
b2886020-a59a,C5684,185.9
501522be-adcd,C5209,416.6
374416f4-741d,C10281,149.78
cd6a4137-f52b,C1371,185.0
e744ec92-e58b,C3725,442.0
1dbb7288-aec9,C6866,106.86
adeba232-013b,C640,238.7
47f385b6-9486,C4686,264.62
8fd58f14-c718,C9699,254.82
1e6280fb-47ac,C3434,146.48
95bc4d23-7e14,C4790,255.77
a79c48e6-5ab9,C10022,113.45
8721eb0e-11d9,C4426,290.62
32a5c382-975d,C3722,123.6
bf9a819e-5a83,C2980,183.5
6109f135-89e0,C709,715.67
c7864e09-fd6b,C6999,181.38
8effdbb6-d60d,C5067,256.77
68a402bf-5232,C2804,480.0
eda0a156-93c6,C7947,125.64
30017d7d-91a7,C942,413.0
a495cc2b-74d3,C3595,229.79
b60e96b7-da67,C437,260.42
5463088b-147a,C9916,180.44
7530f801-69ac,C3945,315.33
d8a4e4be-95d3,C7349,40.5
9d91f025-40cd,C8416,109.82
d620f10d-1225,C663,141.6
c97c33fb-65f9,C2552,257.0
196a85b3-6d90,C3197,293.0
9c325973-a857,C8805,203.7
0821bfdc-e8a3,C4278,1816.0
1323b180-972d,C3783,157.29
4092e56e-1837,C3535,197.29
550cce45-4996,C3005,290.0
f4ab5c0d-e861,C9381,251.36
ad29846b-e94b,C5011,315.33
40abb4ba-9913,C8299,141.6
a355681d-4aa6,C7007,102.5
e9d46f53-3a32,C7101,2178.0
baeb8062-5535,C9239,430.0
c877cb42-4fa3,C11051,153.52
027ccdab-8d45,C503,77.82
174b756a-c007,C7646,206.54
3cb60220-2400,C5827,97.87
15375710-6e8f,C6343,221.67
2c63d7ad-29a4,C7408,162.29
1ba0ed81-96fd,C9185,290.6
3e6eb94b-1a40,C9292,1704.0
8526630a-c649,C6376,266.33
036bc244-fd8a,C3507,796.5
8b7bd1af-7aea,C4860,144.0
e8314ba3-47a3,C8545,255.0
cf0e5bb9-1d5f,C7574,55.38
bdd42d76-27bf,C10613,111.07
5a68d715-999c,C11051,153.52
dc678f4f-92b7,C9483,344.86
a622a181-ea6e,C4248,316.54
fb3ad356-bc3d,C10420,120.75
56352915-f187,C9797,161.4
44b4a0d8-0be0,C11086,89.25
e1a12068-d0f2,C6521,232.0
adcef9db-7713,C2416,198.14
21af07cb-d279,C1232,324.22
85d8139f-1043,C5929,91.65
5f5f4796-2d3a,C1291,144.12
de3343e2-d40c,C2407,959.67
358fc3b7-c816,C2416,198.14
e41c5169-2aaa,C9579,234.33
f9587ba6-6e71,C832,210.92
